Time,I(L1),ILfilt,VA
0.0106138,0,489.218,93.8599
0.0106138,0,489.341,93.8602
0.0106139,0,489.463,93.8606
0.0106139,0,489.584,93.8609
0.010614,0,489.704,93.8612
0.010614,0,489.823,93.8616
0.0106141,0,489.942,93.8619
0.0106141,0,490.059,93.8622
0.0106142,0,490.176,93.8625
0.0106142,0,490.292,93.8628
0.0106143,0,490.407,93.8632
0.0106143,0,490.521,93.8635
0.0106144,0,490.634,93.8638
0.0106144,0,490.746,93.8641
0.0106145,0,490.857,93.8644
0.0106145,0,490.968,93.8647
0.0106146,0,491.078,93.865
0.0106146,0,491.186,93.8653
0.0106147,0,491.294,93.8656
0.0106147,0,491.401,93.866
0.0106148,0,491.507,93.8663
0.0106148,0,491.612,93.8666
0.0106149,0,491.716,93.8669
0.0106149,0,491.82,93.8672
0.010615,0,491.922,93.8675
0.010615,0,492.024,93.8677
0.0106151,0,492.125,93.868
0.0106151,0,492.224,93.8683
0.0106152,0,492.323,93.8686
0.0106152,0,492.422,93.8689
0.0106153,0,492.519,93.8692
0.0106153,0,492.615,93.8695
0.0106154,0,492.711,93.8698
0.0106154,0,492.805,93.8701
0.0106155,0,492.899,93.8703
0.0106155,0,492.992,93.8706
0.0106156,0,493.084,93.8709
0.0106156,0,493.175,93.8712
0.0106157,0,493.265,93.8715
0.0106157,0,493.355,93.8717
0.0106158,0,493.443,93.872
0.0106158,0,493.531,93.8723
0.0106159,0,493.618,93.8726
0.0106159,0,493.704,93.8728
0.010616,0,493.789,93.8731
0.010616,0,493.873,93.8734
0.0106161,0,493.956,93.8736
0.0106161,0,494.039,93.8739
0.0106162,0,494.12,93.8741
0.0106162,0,494.201,93.8744
0.0106163,0,494.281,93.8747
0.0106163,0,494.36,93.8749
0.0106164,0,494.438,93.8752
0.0106164,0,494.515,93.8754
0.0106165,0,494.592,93.8757
0.0106165,0,494.667,93.8759
0.0106166,0,494.742,93.8762
0.0106166,0,494.816,93.8764
0.0106167,0,494.889,93.8767
0.0106167,0,494.961,93.8769
0.0106168,0,495.032,93.8772
0.0106168,0,495.103,93.8774
0.0106169,0,495.172,93.8777
0.0106169,0,495.241,93.8779
0.010617,0,495.309,93.8781
0.010617,0,495.376,93.8784
0.0106171,0,495.442,93.8786
0.0106171,0,495.508,93.8788
0.0106172,0,495.572,93.8791
0.0106172,0,495.636,93.8793
0.0106173,0,495.699,93.8795
0.0106173,0,495.761,93.8798
0.0106174,0,495.822,93.88
0.0106174,0,495.882,93.8802
0.0106175,0,495.941,93.8804
0.0106175,0,496,93.8806
0.0106176,0,496.058,93.8809
0.0106176,0,496.115,93.8811
0.0106177,0,496.171,93.8813
0.0106177,0,496.226,93.8815
0.0106178,0,496.28,93.8817
0.0106178,0,496.334,93.8819
0.0106179,0,496.387,93.8822
0.0106179,0,496.439,93.8824
0.010618,0,496.49,93.8826
0.010618,0,496.54,93.8828
0.0106181,0,496.589,93.883
0.0106181,0,496.638,93.8832
0.0106182,0,496.685,93.8834
0.0106182,0,496.732,93.8836
0.0106183,0,496.778,93.8838
0.0106183,0,496.824,93.884
0.0106184,0,496.868,93.8842
0.0106184,0,496.911,93.8844
0.0106185,0,496.954,93.8846
0.0106185,0,496.996,93.8848
0.0106186,0,497.037,93.885
0.0106186,0,497.077,93.8851
0.0106187,0,497.117,93.8853
0.0106187,0,497.155,93.8855
0.0106188,0,497.193,93.8857
0.0106188,0,497.23,93.8859
0.0106189,0,497.266,93.8861
0.0106189,0,497.302,93.8863
0.010619,0,497.336,93.8864
0.010619,0,497.37,93.8866
0.0106191,0,497.403,93.8868
0.0106191,0,497.435,93.887
0.0106192,0,497.466,93.8871
0.0106192,0,497.496,93.8873
0.0106193,0,497.526,93.8875
0.0106193,0,497.555,93.8876
0.0106194,0,497.583,93.8878
0.0106194,0,497.61,93.888
0.0106195,0,497.636,93.8881
0.0106195,0,497.662,93.8883
0.0106196,0,497.686,93.8885
0.0106196,0,497.71,93.8886
0.0106197,0,497.733,93.8888
0.0106197,0,497.755,93.8889
0.0106198,0,497.777,93.8891
0.0106198,0,497.798,93.8892
0.0106199,0,497.817,93.8894
0.0106199,0,497.837,93.8895
0.01062,0,497.855,93.8897
0.01062,0,497.872,93.8898
0.0106201,0,497.889,93.89
0.0106201,0,497.905,93.8901
0.0106202,0,497.92,93.8903
0.0106202,0,497.934,93.8904
0.0106203,0,497.947,93.8906
0.0106203,0,497.96,93.8907
0.0106204,0,497.972,93.8908
0.0106204,0,497.983,93.891
0.0106205,0,497.993,93.8911
0.0106205,0,498.003,93.8912
0.0106206,0,498.011,93.8914
0.0106206,0,498.019,93.8915
0.0106207,0,498.026,93.8916
0.0106207,0,498.032,93.8918
0.0106208,0,498.038,93.8919
0.0106208,0,498.043,93.892
0.0106209,0,498.046,93.8921
0.0106209,0,498.049,93.8922
0.010621,0,498.052,93.8924
0.010621,0,498.053,93.8925
0.0106211,0,498.054,93.8926
0.0106211,0,498.054,93.8927
0.0106212,0,498.053,93.8928
0.0106212,0,498.052,93.8929
0.0106213,0,498.049,93.893
0.0106213,0,498.046,93.8932
0.0106214,0,498.042,93.8933
0.0106214,0,498.037,93.8934
0.0106215,0,498.032,93.8935
0.0106215,0,498.025,93.8936
0.0106216,0,498.018,93.8937
0.0106216,0,498.01,93.8938
0.0106217,0,498.002,93.8939
0.0106217,0,497.992,93.894
0.0106218,0,497.982,93.8941
0.0106218,0,497.971,93.8942
0.0106219,0,497.959,93.8943
0.0106219,0,497.947,93.8943
0.010622,0,497.933,93.8944
0.010622,0,497.919,93.8945
0.0106221,0,497.905,93.8946
0.0106221,0,497.889,93.8947
0.0106222,0,497.873,93.8948
0.0106222,0,497.855,93.8949
0.0106223,0,497.837,93.8949
0.0106223,0,497.819,93.895
0.0106224,0,497.799,93.8951
0.0106224,0,497.779,93.8952
0.0106225,0,497.758,93.8953
0.0106225,0,497.736,93.8953
0.0106226,0,497.714,93.8954
0.0106226,0,497.69,93.8955
0.0106227,0,497.666,93.8955
0.0106227,0,497.642,93.8956
0.0106228,0,497.616,93.8957
0.0106228,0,497.59,93.8957
0.0106229,0,497.563,93.8958
0.0106229,0,497.535,93.8959
0.010623,0,497.506,93.8959
0.010623,0,497.477,93.896
0.0106231,0,497.447,93.896
0.0106231,0,497.416,93.8961
0.0106232,0,497.384,93.8961
0.0106232,0,497.352,93.8962
0.0106233,0,497.319,93.8962
0.0106233,0,497.285,93.8963
0.0106234,0,497.25,93.8963
0.0106234,0,497.215,93.8964
0.0106235,0,497.179,93.8964
0.0106235,0,497.142,93.8965
0.0106236,0,497.104,93.8965
0.0106236,0,497.066,93.8966
0.0106237,0,497.027,93.8966
0.0106237,0,496.987,93.8966
0.0106238,0,496.946,93.8967
0.0106238,0,496.905,93.8967
0.0106239,0,496.863,93.8967
0.0106239,0,496.82,93.8968
0.010624,0,496.776,93.8968
0.010624,0,496.732,93.8968
0.0106241,0,496.687,93.8969
0.0106241,0,496.641,93.8969
0.0106242,0,496.595,93.8969
0.0106242,0,496.547,93.8969
0.0106243,0,496.499,93.897
0.0106243,0,496.45,93.897
0.0106244,0,496.401,93.897
0.0106244,0,496.351,93.897
0.0106245,0,496.3,93.897
0.0106245,0,496.248,93.897
0.0106246,0,496.196,93.8971
0.0106246,0,496.143,93.8971
0.0106247,0,496.089,93.8971
0.0106247,0,496.034,93.8971
0.0106248,0,495.979,93.8971
0.0106248,0,495.923,93.8971
0.0106249,0,495.866,93.8971
0.0106249,0,495.808,93.8971
0.010625,0,495.75,93.8971
0.010625,2.34743,495.691,93.8971
0.0106251,7.04228,495.632,93.8971
0.0106251,11.7371,495.571,93.8971
0.0106252,16.432,495.51,93.8971
0.0106252,21.1268,495.448,93.8971
0.0106253,25.8216,495.386,93.8971
0.0106253,30.5165,495.323,93.8971
0.0106254,35.2113,495.259,93.8971
0.0106254,39.9061,495.195,93.897
0.0106255,44.6009,495.13,93.897
0.0106255,49.2957,495.064,93.897
0.0106256,53.9905,494.998,93.897
0.0106256,58.6853,494.931,93.897
0.0106257,63.3801,494.864,93.897
0.0106257,68.0749,494.796,93.8969
0.0106258,72.7697,494.727,93.8969
0.0106258,77.4645,494.658,93.8969
0.0106259,82.1593,494.588,93.8969
0.0106259,86.854,494.518,93.8968
0.010626,91.5488,494.448,93.8968
0.010626,96.2436,494.377,93.8968
0.0106261,100.938,494.305,93.8967
0.0106261,105.633,494.233,93.8967
0.0106262,110.328,494.161,93.8967
0.0106262,115.023,494.088,93.8966
0.0106263,119.717,494.014,93.8966
0.0106263,124.412,493.941,93.8966
0.0106264,129.107,493.866,93.8965
0.0106264,133.801,493.792,93.8965
0.0106265,138.496,493.717,93.8964
0.0106265,143.191,493.642,93.8964
0.0106266,147.886,493.566,93.8963
0.0106266,152.58,493.49,93.8963
0.0106267,157.275,493.414,93.8962
0.0106267,161.97,493.337,93.8962
0.0106268,166.664,493.26,93.8961
0.0106268,171.359,493.183,93.8961
0.0106269,176.054,493.105,93.896
0.0106269,180.748,493.027,93.896
0.010627,185.443,492.949,93.8959
0.010627,190.137,492.871,93.8959
0.0106271,194.832,492.792,93.8958
0.0106271,199.527,492.714,93.8957
0.0106272,204.221,492.635,93.8957
0.0106272,208.916,492.555,93.8956
0.0106273,213.611,492.476,93.8955
0.0106273,218.305,492.396,93.8955
0.0106274,223,492.317,93.8954
0.0106274,227.694,492.237,93.8953
0.0106275,232.389,492.157,93.8953
0.0106275,237.083,492.077,93.8952
0.0106276,241.778,491.996,93.8951
0.0106276,246.472,491.916,93.895
0.0106277,251.167,491.835,93.8949
0.0106277,255.862,491.755,93.8949
0.0106278,260.556,491.674,93.8948
0.0106278,265.251,491.594,93.8947
0.0106279,269.945,491.513,93.8946
0.0106279,274.64,491.432,93.8945
0.010628,279.334,491.351,93.8944
0.010628,284.028,491.27,93.8943
0.0106281,288.723,491.19,93.8943
0.0106281,293.417,491.109,93.8942
0.0106282,298.112,491.028,93.8941
0.0106282,302.806,490.947,93.894
0.0106283,307.501,490.867,93.8939
0.0106283,312.195,490.786,93.8938
0.0106284,316.89,490.705,93.8937
0.0106284,321.584,490.625,93.8936
0.0106285,326.278,490.545,93.8935
0.0106285,330.973,490.464,93.8934
0.0106286,335.667,490.384,93.8933
0.0106286,340.362,490.304,93.8932
0.0106287,345.056,490.224,93.893
0.0106287,349.75,490.144,93.8929
0.0106288,354.445,490.065,93.8928
0.0106288,359.139,489.985,93.8927
0.0106289,363.833,489.906,93.8926
0.0106289,368.528,489.827,93.8925
0.010629,373.222,489.748,93.8924
0.010629,377.916,489.67,93.8922
0.0106291,382.61,489.591,93.8921
0.0106291,387.305,489.513,93.892
0.0106292,391.999,489.435,93.8919
0.0106292,396.693,489.358,93.8918
0.0106293,401.387,489.28,93.8916
0.0106293,406.082,489.203,93.8915
0.0106294,410.776,489.127,93.8914
0.0106294,415.47,489.05,93.8912
0.0106295,420.164,488.974,93.8911
0.0106295,424.858,488.898,93.891
0.0106296,429.553,488.823,93.8908
0.0106296,434.247,488.748,93.8907
0.0106297,438.941,488.673,93.8906
0.0106297,443.635,488.599,93.8904
0.0106298,448.329,488.525,93.8903
0.0106298,453.023,488.451,93.8901
0.0106299,457.717,488.378,93.89
0.0106299,462.412,488.305,93.8898
0.01063,467.106,488.233,93.8897
0.01063,471.8,488.161,93.8895
0.0106301,476.494,488.09,93.8894
0.0106301,481.188,488.019,93.8892
0.0106302,485.882,487.949,93.8891
0.0106302,490.576,487.879,93.8889
0.0106303,495.27,487.809,93.8888
0.0106303,499.964,487.74,93.8886
0.0106304,504.658,487.672,93.8885
0.0106304,509.352,487.604,93.8883
0.0106305,514.046,487.537,93.8881
0.0106305,518.74,487.47,93.888
0.0106306,523.434,487.404,93.8878
0.0106306,528.128,487.339,93.8876
0.0106307,532.822,487.274,93.8875
0.0106307,537.515,487.209,93.8873
0.0106308,542.209,487.145,93.8871
0.0106308,546.903,487.082,93.887
0.0106309,551.597,487.02,93.8868
0.0106309,556.291,486.958,93.8866
0.010631,560.985,486.897,93.8864
0.010631,565.679,486.836,93.8863
0.0106311,570.372,486.776,93.8861
0.0106311,575.066,486.717,93.8859
0.0106312,579.76,486.659,93.8857
0.0106312,584.454,486.601,93.8855
0.0106313,589.148,486.544,93.8853
0.0106313,593.841,486.488,93.8851
0.0106314,598.535,486.432,93.885
0.0106314,603.229,486.377,93.8848
0.0106315,607.923,486.323,93.8846
0.0106315,612.616,486.27,93.8844
0.0106316,617.31,486.218,93.8842
0.0106316,622.004,486.166,93.884
0.0106317,626.697,486.115,93.8838
0.0106317,631.391,486.065,93.8836
0.0106318,636.084,486.016,93.8834
0.0106318,640.778,485.968,93.8832
0.0106319,645.472,485.92,93.883
0.0106319,650.165,485.873,93.8828
0.010632,654.859,485.828,93.8826
0.010632,659.552,485.783,93.8824
0.0106321,664.246,485.739,93.8822
0.0106321,668.939,485.696,93.8819
0.0106322,673.633,485.654,93.8817
0.0106322,678.326,485.613,93.8815
0.0106323,683.02,485.572,93.8813
0.0106323,687.713,485.533,93.8811
0.0106324,692.407,485.495,93.8809
0.0106324,697.1,485.457,93.8806
0.0106325,701.794,485.421,93.8804
0.0106325,706.487,485.385,93.8802
0.0106326,711.18,485.351,93.88
0.0106326,715.874,485.318,93.8798
0.0106327,720.567,485.285,93.8795
0.0106327,725.261,485.254,93.8793
0.0106328,729.954,485.224,93.8791
0.0106328,734.647,485.194,93.8788
0.0106329,739.341,485.166,93.8786
0.0106329,744.034,485.139,93.8784
0.010633,748.727,485.113,93.8781
0.010633,753.42,485.088,93.8779
0.0106331,758.114,485.065,93.8777
0.0106331,762.807,485.042,93.8774
0.0106332,767.5,485.02,93.8772
0.0106332,772.193,485,93.8769
0.0106333,776.886,484.981,93.8767
0.0106333,781.579,484.963,93.8764
0.0106334,786.273,484.946,93.8762
0.0106334,790.966,484.93,93.8759
0.0106335,795.659,484.916,93.8757
0.0106335,800.352,484.902,93.8754
0.0106336,805.045,484.89,93.8752
0.0106336,809.738,484.879,93.8749
0.0106337,814.431,484.87,93.8747
0.0106337,819.124,484.861,93.8744
0.0106338,823.817,484.854,93.8741
0.0106338,828.51,484.848,93.8739
0.0106339,833.203,484.844,93.8736
0.0106339,837.896,484.84,93.8734
0.010634,842.589,484.838,93.8731
0.010634,847.282,484.838,93.8728
0.0106341,851.975,484.838,93.8726
0.0106341,856.668,484.84,93.8723
0.0106342,861.36,484.843,93.872
0.0106342,866.053,484.848,93.8717
0.0106343,870.746,484.854,93.8715
0.0106343,875.439,484.861,93.8712
0.0106344,880.132,484.87,93.8709
0.0106344,884.825,484.88,93.8706
0.0106345,889.517,484.892,93.8703
0.0106345,894.21,484.905,93.8701
0.0106346,898.903,484.919,93.8698
0.0106346,903.595,484.935,93.8695
0.0106347,908.288,484.952,93.8692
0.0106347,912.981,484.971,93.8689
0.0106348,917.673,484.991,93.8686
0.0106348,922.366,485.012,93.8683
0.0106349,927.059,485.035,93.868
0.0106349,931.751,485.06,93.8677
0.010635,936.444,485.086,93.8675
0.010635,941.136,485.114,93.8672
0.0106351,945.829,485.143,93.8669
0.0106351,950.521,485.173,93.8666
0.0106352,955.214,485.205,93.8663
0.0106352,959.906,485.239,93.866
0.0106353,964.599,485.274,93.8656
0.0106353,969.291,485.311,93.8653
0.0106354,973.984,485.35,93.865
0.0106354,978.676,485.39,93.8647
0.0106355,983.368,485.431,93.8644
0.0106355,988.061,485.474,93.8641
0.0106356,992.753,485.519,93.8638
0.0106356,997.445,485.566,93.8635
0.0106357,1002.14,485.614,93.8632
0.0106357,1006.83,485.664,93.8628
0.0106358,1011.52,485.715,93.8625
0.0106358,1016.21,485.768,93.8622
0.0106359,1020.91,485.823,93.8619
0.0106359,1025.6,485.879,93.8616
0.010636,1030.29,485.937,93.8612
0.010636,1034.98,485.997,93.8609
0.0106361,1039.68,486.059,93.8606
0.0106361,1044.37,486.122,93.8602
0.0106362,1049.06,486.187,93.8599
0.0106362,1053.75,486.254,93.8596
0.0106363,1058.44,486.322,93.8592
0.0106363,1063.14,486.393,93.8589
0.0106364,1067.83,486.465,93.8586
0.0106364,1072.52,486.538,93.8582
0.0106365,1077.21,486.614,93.8579
0.0106365,1081.9,486.692,93.8575
0.0106366,1086.6,486.771,93.8572
0.0106366,1091.29,486.852,93.8569
0.0106367,1095.98,486.935,93.8565
0.0106367,1100.67,487.02,93.8562
0.0106368,1105.36,487.106,93.8558
0.0106368,1110.06,487.195,93.8555
0.0106369,1114.75,487.285,93.8551
0.0106369,1119.44,487.377,93.8548
0.010637,1124.13,487.471,93.8544
0.010637,1128.82,487.567,93.854
0.0106371,1133.51,487.665,93.8537
0.0106371,1138.21,487.765,93.8533
0.0106372,1142.9,487.867,93.853
0.0106372,1147.59,487.971,93.8526
0.0106373,1152.28,488.076,93.8522
0.0106373,1156.97,488.184,93.8519
0.0106374,1161.66,488.293,93.8515
0.0106374,1166.36,488.405,93.8511
0.0106375,1171.05,488.518,93.8508
0.0106375,1109.21,488.634,93.8504
0.0106376,1047.36,488.751,93.85
0.0106376,985.496,488.871,93.8497
0.0106377,923.616,488.991,93.8493
0.0106377,861.72,489.114,93.8489
0.0106378,799.811,489.237,93.8485
0.0106378,737.889,489.362,93.8481
0.0106379,675.954,489.488,93.8478
0.0106379,614.009,489.614,93.8474
0.010638,552.054,489.742,93.847
0.010638,490.09,489.869,93.8466
0.0106381,428.118,489.998,93.8462
0.0106381,366.14,490.126,93.8458
0.0106382,304.156,490.255,93.8454
0.0106382,242.167,490.383,93.845
0.0106383,180.174,490.511,93.8447
0.0106383,118.179,490.639,93.8443
0.0106384,56.182,490.766,93.8439
0.0106384,4.88038,490.893,93.8435
0.0106385,0,491.019,93.8431
0.0106385,0,491.143,93.8427
0.0106386,0,491.267,93.8423
0.0106386,0,491.39,93.8419
0.0106387,0,491.513,93.8415
0.0106387,0,491.634,93.841
0.0106388,0,491.754,93.8406
0.0106388,0,491.874,93.8402
0.0106389,0,491.992,93.8398
0.0106389,0,492.11,93.8394
0.010639,0,492.227,93.839
0.010639,0,492.343,93.8386
0.0106391,0,492.458,93.8382
0.0106391,0,492.572,93.8377
0.0106392,0,492.685,93.8373
0.0106392,0,492.797,93.8369
0.0106393,0,492.909,93.8365
0.0106393,0,493.019,93.836
0.0106394,0,493.129,93.8356
0.0106394,0,493.237,93.8352
0.0106395,0,493.345,93.8348
0.0106395,0,493.452,93.8343
0.0106396,0,493.558,93.8339
0.0106396,0,493.664,93.8335
0.0106397,0,493.768,93.833
0.0106397,0,493.871,93.8326
0.0106398,0,493.974,93.8322
0.0106398,0,494.076,93.8317
0.0106399,0,494.176,93.8313
0.0106399,0,494.276,93.8308
0.01064,0,494.375,93.8304
0.01064,0,494.473,93.8299
0.0106401,0,494.571,93.8295
0.0106401,0,494.667,93.829
0.0106402,0,494.763,93.8286
0.0106402,0,494.857,93.8281
0.0106403,0,494.951,93.8277
0.0106403,0,495.044,93.8272
0.0106404,0,495.136,93.8268
0.0106404,0,495.227,93.8263
0.0106405,0,495.317,93.8259
0.0106405,0,495.407,93.8254
0.0106406,0,495.495,93.8249
0.0106406,0,495.583,93.8245
0.0106407,0,495.67,93.824
0.0106407,0,495.756,93.8236
0.0106408,0,495.841,93.8231
0.0106408,0,495.925,93.8226
0.0106409,0,496.008,93.8221
0.0106409,0,496.091,93.8217
0.010641,0,496.172,93.8212
0.010641,0,496.253,93.8207
0.0106411,0,496.333,93.8202
0.0106411,0,496.412,93.8198
0.0106412,0,496.49,93.8193
0.0106412,0,496.567,93.8188
0.0106413,0,496.643,93.8183
0.0106413,0,496.719,93.8178
0.0106414,0,496.794,93.8174
0.0106414,0,496.867,93.8169
0.0106415,0,496.94,93.8164
0.0106415,0,497.012,93.8159
0.0106416,0,497.084,93.8154
0.0106416,0,497.154,93.8149
0.0106417,0,497.224,93.8144
0.0106417,0,497.292,93.8139
0.0106418,0,497.36,93.8134
0.0106418,0,497.427,93.8129
0.0106419,0,497.493,93.8124
0.0106419,0,497.558,93.8119
0.010642,0,497.623,93.8114
0.010642,0,497.686,93.8109
0.0106421,0,497.749,93.8104
0.0106421,0,497.811,93.8099
0.0106422,0,497.872,93.8094
0.0106422,0,497.932,93.8089
0.0106423,0,497.991,93.8084
0.0106423,0,498.05,93.8079
0.0106424,0,498.108,93.8073
0.0106424,0,498.164,93.8068
0.0106425,0,498.22,93.8063
0.0106425,0,498.275,93.8058
0.0106426,0,498.33,93.8053
0.0106426,0,498.383,93.8047
0.0106427,0,498.436,93.8042
0.0106427,0,498.487,93.8037
0.0106428,0,498.538,93.8032
0.0106428,0,498.588,93.8026
0.0106429,0,498.638,93.8021
0.0106429,0,498.686,93.8016
0.010643,0,498.734,93.801
0.010643,0,498.78,93.8005
0.0106431,0,498.826,93.8
0.0106431,0,498.871,93.7994
0.0106432,0,498.915,93.7989
0.0106432,0,498.959,93.7984
0.0106433,0,499.001,93.7978
0.0106433,0,499.043,93.7973
0.0106434,0,499.084,93.7967
0.0106434,0,499.124,93.7962
0.0106435,0,499.163,93.7956
0.0106435,0,499.202,93.7951
0.0106436,0,499.239,93.7945
0.0106436,0,499.276,93.794
0.0106437,0,499.312,93.7934
0.0106437,0,499.347,93.7929
0.0106438,0,499.381,93.7923
0.0106438,0,499.415,93.7918
0.0106439,0,499.447,93.7912
0.0106439,0,499.479,93.7906
0.010644,0,499.51,93.7901
0.010644,0,499.54,93.7895
0.0106441,0,499.57,93.7889
0.0106441,0,499.598,93.7884
0.0106442,0,499.626,93.7878
0.0106442,0,499.653,93.7872
0.0106443,0,499.679,93.7867
0.0106443,0,499.704,93.7861
0.0106444,0,499.729,93.7855
0.0106444,0,499.752,93.7849
0.0106445,0,499.775,93.7844
0.0106445,0,499.797,93.7838
0.0106446,0,499.819,93.7832
0.0106446,0,499.839,93.7826
0.0106447,0,499.859,93.782
0.0106447,0,499.877,93.7815
0.0106448,0,499.895,93.7809
0.0106448,0,499.912,93.7803
0.0106449,0,499.929,93.7797
0.0106449,0,499.944,93.7791
0.010645,0,499.959,93.7785
0.010645,0,499.973,93.7779
0.0106451,0,499.986,93.7773
0.0106451,0,499.999,93.7767
0.0106452,0,500.01,93.7761
0.0106452,0,500.021,93.7755
0.0106453,0,500.031,93.7749
0.0106453,0,500.04,93.7743
0.0106454,0,500.048,93.7737
0.0106454,0,500.056,93.7731
0.0106455,0,500.063,93.7725
0.0106455,0,500.069,93.7719
0.0106456,0,500.074,93.7713
0.0106456,0,500.078,93.7707
0.0106457,0,500.082,93.7701
0.0106457,0,500.084,93.7695
0.0106458,0,500.086,93.7688
0.0106458,0,500.088,93.7682
0.0106459,0,500.088,93.7676
0.0106459,0,500.088,93.767
0.010646,0,500.087,93.7664
0.010646,0,500.085,93.7657
0.0106461,0,500.082,93.7651
0.0106461,0,500.078,93.7645
0.0106462,0,500.074,93.7639
0.0106462,0,500.069,93.7632
0.0106463,0,500.063,93.7626
0.0106463,0,500.056,93.762
0.0106464,0,500.049,93.7613
0.0106464,0,500.041,93.7607
0.0106465,0,500.032,93.7601
0.0106465,0,500.022,93.7594
0.0106466,0,500.011,93.7588
0.0106466,0,500,93.7581
0.0106467,0,499.988,93.7575
0.0106467,0,499.975,93.7569
0.0106468,0,499.961,93.7562
0.0106468,0,499.947,93.7556
0.0106469,0,499.931,93.7549
0.0106469,0,499.915,93.7543
0.010647,0,499.899,93.7536
0.010647,0,499.881,93.753
0.0106471,0,499.863,93.7523
0.0106471,0,499.844,93.7516
0.0106472,0,499.824,93.751
0.0106472,0,499.803,93.7503
0.0106473,0,499.782,93.7497
0.0106473,0,499.76,93.749
0.0106474,0,499.737,93.7483
0.0106474,0,499.713,93.7477
0.0106475,0,499.688,93.747
0.0106475,0,499.663,93.7463
0.0106476,0,499.637,93.7457
0.0106476,0,499.61,93.745
0.0106477,0,499.583,93.7443
0.0106477,0,499.555,93.7437
0.0106478,0,499.526,93.743
0.0106478,0,499.496,93.7423
0.0106479,0,499.465,93.7416
0.0106479,0,499.434,93.741
0.010648,0,499.402,93.7403
0.010648,0,499.369,93.7396
0.0106481,0,499.335,93.7389
0.0106481,0,499.301,93.7382
0.0106482,0,499.266,93.7375
0.0106482,0,499.23,93.7368
0.0106483,0,499.194,93.7362
0.0106483,0,499.156,93.7355
0.0106484,0,499.118,93.7348
0.0106484,0,499.079,93.7341
0.0106485,0,499.04,93.7334
